#,number_of_header_lines:,72,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,USE,OF,ESRL,GMD,DATA,****************,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,These,data,are,made,freely,available,to,the,public,and,the,,,,,,,,,,,,,,
#,comment:,scientific,community,in,the,belief,that,their,wide,dissemination,,,,,,,,,,,,,,,,
#,comment:,will,lead,to,greater,understanding,and,new,scientific,insights.,,,,,,,,,,,,,,,,
#,comment:,The,availability,of,these,data,does,not,constitute,publication,,,,,,,,,,,,,,,,
#,comment:,of,the,data.,NOAA,relies,on,the,ethics,and,integrity,of,the,user,to,,,,,,,,,,,
#,comment:,ensure,that,GML,receives,fair,credit,for,their,work.,If,the,data,,,,,,,,,,,,,
#,comment:,are,obtained,for,potential,use,in,a,publication,or,"presentation,",,,,,,,,,,,,,,,
#,comment:,GML,should,be,informed,at,the,outset,of,the,nature,of,this,work.,,,,,,,,,,,,
#,comment:,If,the,GML,data,are,essential,to,the,"work,",or,if,an,important,,,,,,,,,,,,
#,comment:,result,or,conclusion,depends,on,the,GML,"data,",co-authorship,,,,,,,,,,,,,,,,
#,comment:,may,be,appropriate.,This,should,be,discussed,at,an,early,stage,in,,,,,,,,,,,,,
#,comment:,the,work.,Manuscripts,using,the,GML,data,should,be,sent,to,GML,,,,,,,,,,,,,
#,comment:,for,review,before,they,are,submitted,for,publication,so,we,can,,,,,,,,,,,,,,
#,comment:,ensure,that,the,quality,and,limitations,of,the,data,are,accurately,,,,,,,,,,,,,,
#,comment:,represented.,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Every,effort,is,made,to,produce,the,most,accurate,and,precise,,,,,,,,,,,,,,
#,comment:,measurements,possible.,"However,",we,reserve,the,right,to,make,,,,,,,,,,,,,,,,
#,comment:,corrections,to,the,data,based,on,recalibration,of,standard,gases,,,,,,,,,,,,,,,
#,comment:,or,for,other,reasons,deemed,scientifically,justified.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,We,are,not,responsible,for,results,and,conclusions,based,on,use,,,,,,,,,,,,,,
#,comment:,of,these,data,without,regard,to,this,warning.,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,contact_parameter:,CO2,CCGG,(Individual,Flasks),,,,,,,,,,,,,,,,,,,,,
#,contact_name:,Ed,Dlugokencky,,,,,,,,,,,,,,,,,,,,,,,
#,contact_telephone:,-303,497-6228,,,,,,,,,,,,,,,,,,,,,,,
#,contact_email:,Ed.Dlugokencky@noaa.gov,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,COLLABORATORS,***************,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,NOAA,thanks,the,following,collaborators,without,,,,,,,,,,,,,,,,,,,
#,comment:,whom,these,measurements,would,not,be,possible.,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_name:,Weizmann,Institute,of,Science,and,Arava,Institute,,,,,,,,,,,,,,,,,,
#,collaborator_name:,for,Environmental,Studies,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_comment:,Arava,Institute,for,Environmental,Studies,,,,,,,,,,,,,,,,,,,,
#,collaborator_comment:,Kibbutz,"Ketura,",8884000,,,,,,,,,,,,,,,,,,,,,,
#,collaborator_comment:,Israel,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,RECIPROCITY,AGREEMENT,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Use,of,these,data,implies,an,agreement,to,reciprocate.,,,,,,,,,,,,,,,,
#,comment:,Laboratories,making,similar,measurements,agree,to,make,their,,,,,,,,,,,,,,,,,
#,comment:,own,data,available,to,the,general,public,and,to,the,scientific,,,,,,,,,,,,,,
#,comment:,community,in,an,equally,complete,and,easily,accessible,form.,,,,,,,,,,,,,,,,
#,comment:,Modelers,are,encouraged,to,make,available,to,the,"community,",,,,,,,,,,,,,,,,
#,comment:,upon,"request,",their,own,tools,used,in,the,interpretation,,,,,,,,,,,,,,,,
#,comment:,of,the,GML,"data,",namely,well,documented,model,"code,",transport,,,,,,,,,,,,,,,
#,comment:,"fields,",and,additional,information,necessary,for,other,,,,,,,,,,,,,,,,,,
#,comment:,scientists,to,repeat,the,work,and,to,run,modified,versions.,,,,,,,,,,,,,,,
#,comment:,Model,availability,includes,collaborative,support,for,new,,,,,,,,,,,,,,,,,,
#,comment:,users,of,the,models.,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DESCRIPTION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,description_site-code:,wis,,,,,,,,,,,,,,,,,,,,,,,,
#,description_project-abbr:,ccg_surface,,,,,,,,,,,,,,,,,,,,,,,,
#,description_strategy-abbr:,flask,,,,,,,,,,,,,,,,,,,,,,,,
#,description_sample-constraints:,"me:-H~date:1900-01-01,2019-12-31",,,,,,,,,,,,,,,,,,,,,,,,
#,description_creation-time:,7/24/20,11:04:26,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,************,DATA,DOCUMENTATION,***************,,,,,,,,,,,,,,,,,,,,,
#,comment:,,,,,,,,,,,,,,,,,,,,,,,,,
#,comment:,Please,refer,to,the,species-specific,README,file,in,the,,,,,,,,,,,,,,,,
sample_site_code,sample_year,sample_month,sample_day,sample_hour,sample_minute,sample_seconds,sample_id,sample_method,parameter_formula,analysis_group_abbr,analysis_value,analysis_uncertainty,analysis_flag,analysis_instrument,analysis_year,analysis_month,analysis_day,analysis_hour,analysis_minute,analysis_seconds,sample_latitude,sample_longitude,sample_altitude,sample_elevation,sample_intake_height,event_number
WIS,1996,12,6,14,23,0,2049-91,P,co2,CCGG,367.24,0.07,...,S1,1997,1,14,14,35,0,30.8595,34.7809,482,477,5,163492
WIS,1996,12,6,14,23,0,2050-91,P,co2,CCGG,367.29,0.07,...,S1,1997,1,14,14,36,0,30.8595,34.7809,482,477,5,163493
WIS,1996,12,13,13,40,0,16-91,P,co2,CCGG,364.87,0.07,...,S1,1997,1,14,14,27,0,30.8595,34.7809,482,477,5,163494
WIS,1996,12,13,13,40,0,95-91,P,co2,CCGG,364.86,0.07,...,S1,1997,1,14,14,26,0,30.8595,34.7809,482,477,5,163495
WIS,1996,12,20,13,30,0,1303-91,P,co2,CCGG,365.96,0.07,...,S1,1997,1,8,16,27,0,30.8595,34.7809,482,477,5,163496
WIS,1996,12,20,13,30,0,1304-91,P,co2,CCGG,365.94,0.07,...,S1,1997,1,8,16,28,0,30.8595,34.7809,482,477,5,163497
WIS,1996,12,28,13,55,0,81-91,P,co2,CCGG,366.42,0.07,...,S1,1997,2,3,16,3,0,30.8595,34.7809,482,477,5,163498
WIS,1996,12,28,13,55,0,82-91,P,co2,CCGG,366.39,0.07,...,S1,1997,2,3,16,4,0,30.8595,34.7809,482,477,5,163499
WIS,1997,1,6,14,15,0,1557-91,P,co2,CCGG,370.06,0.07,...,S1,1997,2,3,16,5,0,30.8595,34.7809,482,477,5,163500
WIS,1997,1,6,14,15,0,1558-91,P,co2,CCGG,369.56,0.07,...,S1,1997,2,3,16,6,0,30.8595,34.7809,482,477,5,163501
WIS,1997,1,10,14,50,0,829-91,P,co2,CCGG,368.47,0.07,...,S1,1997,2,7,14,54,0,30.8595,34.7809,482,477,5,163502
WIS,1997,1,10,14,50,0,830-91,P,co2,CCGG,368.42,0.07,...,S1,1997,2,7,14,55,0,30.8595,34.7809,482,477,5,163503
WIS,1997,1,22,13,10,0,1193-91,P,co2,CCGG,364.56,0.07,...,S1,1997,2,7,14,52,0,30.8595,34.7809,482,477,5,163504
WIS,1997,1,22,13,10,0,1194-91,P,co2,CCGG,364.54,0.07,...,S1,1997,2,7,14,53,0,30.8595,34.7809,482,477,5,163505
WIS,1997,1,25,13,15,0,4223-91,P,co2,CCGG,366.45,0.07,...,S1,1997,3,6,16,55,0,30.8595,34.7809,482,477,5,163506
WIS,1997,1,25,13,15,0,4224-91,P,co2,CCGG,366.43,0.07,...,S1,1997,3,6,16,56,0,30.8595,34.7809,482,477,5,163507
WIS,1997,2,1,14,40,0,4225-91,P,co2,CCGG,367.76,0.07,...,S1,1997,3,6,16,57,0,30.8595,34.7809,482,477,5,163508
WIS,1997,2,1,14,40,0,4226-91,P,co2,CCGG,367.78,0.07,...,S1,1997,3,6,16,58,0,30.8595,34.7809,482,477,5,163509
WIS,1997,2,7,14,15,0,693-91,P,co2,CCGG,368.41,0.07,...,S1,1997,3,17,13,20,0,30.8595,34.7809,482,477,5,163510
WIS,1997,2,7,14,15,0,694-91,P,co2,CCGG,368.51,0.07,...,S1,1997,3,17,13,21,0,30.8595,34.7809,482,477,5,163511
WIS,1997,2,13,15,50,0,1753-91,P,co2,CCGG,366.59,0.07,...,S1,1997,3,17,12,9,0,30.8595,34.7809,482,477,5,163512
WIS,1997,2,13,15,50,0,1754-91,P,co2,CCGG,366.64,0.07,...,S1,1997,3,17,12,10,0,30.8595,34.7809,482,477,5,163513
WIS,1997,2,20,15,50,0,1057-91,P,co2,CCGG,367.1,0.07,...,S1,1997,3,24,15,30,0,30.8595,34.7809,482,477,5,163514
WIS,1997,2,20,15,50,0,1058-91,P,co2,CCGG,367.22,0.07,...,S1,1997,3,24,15,31,0,30.8595,34.7809,482,477,5,163515
WIS,1997,3,1,15,35,0,2053-91,P,co2,CCGG,364.97,0.07,...,S1,1997,3,24,15,43,0,30.8595,34.7809,482,477,5,163516
WIS,1997,3,1,15,35,0,2054-91,P,co2,CCGG,364.91,0.07,...,S1,1997,3,24,15,44,0,30.8595,34.7809,482,477,5,163517
WIS,1997,3,7,15,27,0,1205-91,P,co2,CCGG,366.44,0.07,...,S1,1997,4,3,12,39,0,30.8595,34.7809,482,477,5,163518
WIS,1997,3,7,15,27,0,1206-91,P,co2,CCGG,366.47,0.07,...,S1,1997,4,3,12,40,0,30.8595,34.7809,482,477,5,163519
WIS,1997,3,14,15,58,0,1671-91,P,co2,CCGG,365.05,0.07,...,S1,1997,4,7,13,16,0,30.8595,34.7809,482,477,5,163520
WIS,1997,3,14,15,58,0,1672-91,P,co2,CCGG,365.01,0.07,...,S1,1997,4,7,13,17,0,30.8595,34.7809,482,477,5,163521
WIS,1997,3,21,15,55,0,1345-91,P,co2,CCGG,367.11,0.07,...,S1,1997,4,14,16,22,0,30.8595,34.7809,482,477,5,163522
WIS,1997,3,21,15,55,0,1346-91,P,co2,CCGG,366.83,0.07,...,S1,1997,4,14,16,23,0,30.8595,34.7809,482,477,5,163523
WIS,1997,3,28,12,5,0,1455-91,P,co2,CCGG,369.19,0.07,...,S1,1997,4,14,16,8,0,30.8595,34.7809,482,477,5,163524
WIS,1997,3,28,12,5,0,1456-91,P,co2,CCGG,369.12,0.07,...,S1,1997,4,14,16,9,0,30.8595,34.7809,482,477,5,163525
WIS,1997,4,4,12,7,0,1725-91,P,co2,CCGG,367.76,0.07,...,S1,1997,5,1,13,19,0,30.8595,34.7809,482,477,5,163526
WIS,1997,4,4,12,7,0,1726-91,P,co2,CCGG,367.73,0.07,...,S1,1997,5,1,13,20,0,30.8595,34.7809,482,477,5,163527
WIS,1997,4,11,14,25,0,1961-91,P,co2,CCGG,369.27,0.07,...,S1,1997,5,1,13,16,0,30.8595,34.7809,482,477,5,163528
WIS,1997,4,11,14,25,0,1962-91,P,co2,CCGG,369.16,0.07,...,S1,1997,5,1,13,17,0,30.8595,34.7809,482,477,5,163529
WIS,1997,4,18,13,20,0,4169-91,P,co2,CCGG,366.11,0.07,...,S1,1997,6,2,17,8,0,30.8595,34.7809,482,477,5,163530
WIS,1997,4,18,13,20,0,4170-91,P,co2,CCGG,366.16,0.07,...,S1,1997,6,2,17,9,0,30.8595,34.7809,482,477,5,163531
WIS,1997,4,25,12,10,0,1005-91,P,co2,CCGG,368.69,0.07,...,S1,1997,6,2,17,6,0,30.8595,34.7809,482,477,5,163532
WIS,1997,4,25,12,10,0,1006-91,P,co2,CCGG,368.27,0.07,...,S1,1997,6,2,17,7,0,30.8595,34.7809,482,477,5,163533
WIS,1997,5,2,13,40,0,1075-91,P,co2,CCGG,367.62,0.07,...,S1,1997,6,9,14,25,0,30.8595,34.7809,482,477,5,163534
WIS,1997,5,2,13,40,0,1076-91,P,co2,CCGG,367.5,0.07,...,S1,1997,6,9,14,26,0,30.8595,34.7809,482,477,5,163535
WIS,1997,5,9,14,20,0,4305-91,P,co2,CCGG,368.38,0.07,...,S1,1997,6,9,14,27,0,30.8595,34.7809,482,477,5,163536
WIS,1997,5,9,14,20,0,4306-91,P,co2,CCGG,368.34,0.07,...,S1,1997,6,9,14,28,0,30.8595,34.7809,482,477,5,163537
WIS,1997,5,16,14,25,0,191-91,P,co2,CCGG,369.93,0.07,...,S1,1997,6,30,16,3,0,30.8595,34.7809,482,477,5,163538
WIS,1997,5,16,14,25,0,192-91,P,co2,CCGG,369.93,0.07,...,S1,1997,6,30,16,4,0,30.8595,34.7809,482,477,5,163539
WIS,1997,5,23,14,0,0,467-91,P,co2,CCGG,364.03,0.07,...,S1,1997,6,30,16,9,0,30.8595,34.7809,482,477,5,163540
WIS,1997,5,23,14,0,0,468-91,P,co2,CCGG,363.68,0.07,...,S1,1997,6,30,16,10,0,30.8595,34.7809,482,477,5,163541
WIS,1997,5,30,14,35,0,219-91,P,co2,CCGG,363.14,0.07,...,S1,1997,6,23,16,29,0,30.8595,34.7809,482,477,5,163542
WIS,1997,5,30,14,35,0,220-91,P,co2,CCGG,363.16,0.07,...,S1,1997,6,23,16,30,0,30.8595,34.7809,482,477,5,163543
WIS,1997,6,6,15,5,0,1683-91,P,co2,CCGG,363.68,0.07,...,S1,1997,6,23,15,57,0,30.8595,34.7809,482,477,5,163544
WIS,1997,6,6,15,5,0,1684-91,P,co2,CCGG,363.66,0.07,...,S1,1997,6,23,15,58,0,30.8595,34.7809,482,477,5,163545
WIS,1997,6,13,15,10,0,243-91,P,co2,CCGG,359.9,0.07,...,L6,1997,8,8,14,42,0,30.8595,34.7809,482,477,5,163546
WIS,1997,6,13,15,10,0,244-91,P,co2,CCGG,359.84,0.07,...,L6,1997,8,8,14,52,0,30.8595,34.7809,482,477,5,163547
WIS,1997,6,20,14,55,0,759-91,P,co2,CCGG,365.3,0.07,+..,L6,1997,8,8,14,21,0,30.8595,34.7809,482,477,5,163548
WIS,1997,6,20,14,55,0,760-91,P,co2,CCGG,363.53,0.07,-..,L6,1997,8,8,14,31,0,30.8595,34.7809,482,477,5,163549
WIS,1997,6,27,15,50,0,575-91,P,co2,CCGG,360.9,0.07,...,S1,1997,7,28,17,58,0,30.8595,34.7809,482,477,5,163550
WIS,1997,6,27,15,50,0,576-91,P,co2,CCGG,360.97,0.07,...,S1,1997,7,28,17,59,0,30.8595,34.7809,482,477,5,163551
WIS,1997,7,4,15,10,0,1317-91,P,co2,CCGG,360.62,0.07,...,S1,1997,7,24,12,58,0,30.8595,34.7809,482,477,5,163552
WIS,1997,7,4,15,10,0,1318-91,P,co2,CCGG,360.53,0.07,...,S1,1997,7,24,12,59,0,30.8595,34.7809,482,477,5,163553
WIS,1997,7,11,14,50,0,Mar-91,P,co2,CCGG,359.11,0.07,...,L6,1997,8,6,11,4,0,30.8595,34.7809,482,477,5,163554
WIS,1997,7,11,14,50,0,Apr-91,P,co2,CCGG,359.15,0.07,...,L6,1997,8,6,11,15,0,30.8595,34.7809,482,477,5,163555
WIS,1997,7,18,15,50,0,1435-91,P,co2,CCGG,354.03,0.07,...,L6,1997,8,6,11,25,0,30.8595,34.7809,482,477,5,163556
WIS,1997,7,18,15,50,0,1436-91,P,co2,CCGG,354.06,0.07,...,L6,1997,8,6,11,35,0,30.8595,34.7809,482,477,5,163557
WIS,1997,7,25,14,35,0,1365-91,P,co2,CCGG,357.27,0.07,-..,L3,1997,8,26,12,41,0,30.8595,34.7809,482,477,5,163558
WIS,1997,7,25,14,35,0,1366-91,P,co2,CCGG,440.54,0.07,+..,L3,1997,8,26,12,55,0,30.8595,34.7809,482,477,5,163559
WIS,1997,8,1,15,50,0,1475-91,P,co2,CCGG,357.88,0.07,...,L3,1997,8,26,13,9,0,30.8595,34.7809,482,477,5,163560
WIS,1997,8,1,15,50,0,1476-91,P,co2,CCGG,357.87,0.07,...,L3,1997,8,26,13,22,0,30.8595,34.7809,482,477,5,163561
WIS,1997,8,8,15,50,0,63-91,P,co2,CCGG,356.45,0.07,...,L3,1997,9,4,10,30,0,30.8595,34.7809,482,477,5,163562
WIS,1997,8,8,15,50,0,64-91,P,co2,CCGG,356.5,0.07,...,L3,1997,9,4,10,44,0,30.8595,34.7809,482,477,5,163563
WIS,1997,8,16,15,0,0,1349-91,P,co2,CCGG,355.36,0.07,...,L3,1997,9,4,9,8,0,30.8595,34.7809,482,477,5,163564
WIS,1997,8,16,15,0,0,1350-91,P,co2,CCGG,355.58,0.07,...,L3,1997,9,4,9,22,0,30.8595,34.7809,482,477,5,163565
WIS,1997,8,23,15,55,0,4017-91,P,co2,CCGG,354.29,0.07,...,L3,1997,9,17,12,16,0,30.8595,34.7809,482,477,5,163566
WIS,1997,8,23,15,55,0,4018-91,P,co2,CCGG,354.34,0.07,...,L3,1997,9,17,12,30,0,30.8595,34.7809,482,477,5,163567
WIS,1997,8,30,15,35,0,4345-91,P,co2,CCGG,358.15,0.07,...,L3,1997,9,17,11,49,0,30.8595,34.7809,482,477,5,163568
WIS,1997,8,30,15,35,0,4346-91,P,co2,CCGG,358.16,0.07,...,L3,1997,9,17,12,3,0,30.8595,34.7809,482,477,5,163569
WIS,1997,9,5,15,40,0,1957-91,P,co2,CCGG,358.87,0.07,...,L3,1997,10,1,13,1,0,30.8595,34.7809,482,477,5,163570
WIS,1997,9,5,15,40,0,1958-91,P,co2,CCGG,358.87,0.07,...,L3,1997,10,1,13,14,0,30.8595,34.7809,482,477,5,163571
WIS,1997,9,12,14,10,0,4719-91,P,co2,CCGG,358.64,0.07,...,L3,1997,10,1,13,28,0,30.8595,34.7809,482,477,5,163572
WIS,1997,9,12,14,10,0,4720-91,P,co2,CCGG,358.59,0.07,...,L3,1997,10,1,13,41,0,30.8595,34.7809,482,477,5,163573
WIS,1997,9,19,15,30,0,4709-91,P,co2,CCGG,359.07,0.07,...,L3,1997,10,21,15,0,0,30.8595,34.7809,482,477,5,163574
WIS,1997,9,19,15,30,0,4710-91,P,co2,CCGG,358.84,0.07,...,L3,1997,10,21,15,13,0,30.8595,34.7809,482,477,5,163575
WIS,1997,9,27,14,5,0,4711-91,P,co2,CCGG,359.63,0.07,-..,L3,1997,10,21,15,26,0,30.8595,34.7809,482,477,5,163576
WIS,1997,9,27,14,5,0,4712-91,P,co2,CCGG,360.32,0.07,+..,L3,1997,10,21,15,40,0,30.8595,34.7809,482,477,5,163577
WIS,1997,10,3,15,40,0,67-91,P,co2,CCGG,361.98,0.07,...,L3,1997,10,28,16,50,0,30.8595,34.7809,482,477,5,163578
WIS,1997,10,3,15,40,0,68-91,P,co2,CCGG,361.81,0.07,...,L3,1997,10,28,17,3,0,30.8595,34.7809,482,477,5,163579
WIS,1997,10,10,15,30,0,4405-91,P,co2,CCGG,364.16,0.07,+..,L3,1997,10,29,8,23,0,30.8595,34.7809,482,477,5,163580
WIS,1997,10,10,15,30,0,4406-91,P,co2,CCGG,362.48,0.07,-..,L3,1997,10,29,8,37,0,30.8595,34.7809,482,477,5,163581
WIS,1997,10,19,15,20,0,227-91,P,co2,CCGG,364.84,0.07,...,L3,1997,11,17,12,41,0,30.8595,34.7809,482,477,5,163582
WIS,1997,10,19,15,20,0,228-91,P,co2,CCGG,364.95,0.07,...,L3,1997,11,17,12,55,0,30.8595,34.7809,482,477,5,163583
WIS,1997,10,27,14,25,0,797-91,P,co2,CCGG,363.4,0.07,...,L3,1997,11,17,11,48,0,30.8595,34.7809,482,477,5,163584
WIS,1997,10,27,14,25,0,798-91,P,co2,CCGG,363.38,0.07,...,L3,1997,11,17,12,1,0,30.8595,34.7809,482,477,5,163585
WIS,1997,11,1,14,45,0,1421-91,P,co2,CCGG,365.1,0.07,...,L3,1997,11,25,12,56,0,30.8595,34.7809,482,477,5,163586
WIS,1997,11,1,14,45,0,1422-91,P,co2,CCGG,365.05,0.07,...,L3,1997,11,25,13,9,0,30.8595,34.7809,482,477,5,163587
WIS,1997,11,7,14,35,0,4161-91,P,co2,CCGG,372.05,0.07,.X.,L3,1997,11,25,14,16,0,30.8595,34.7809,482,477,5,163588
WIS,1997,11,7,14,35,0,4162-91,P,co2,CCGG,372.1,0.07,.X.,L3,1997,11,25,14,30,0,30.8595,34.7809,482,477,5,163589
WIS,1997,11,17,14,50,0,6733-66,P,co2,CCGG,366.43,0.07,...,L3,1997,12,9,10,48,0,30.8595,34.7809,482,477,5,163590
WIS,1997,11,17,14,50,0,6734-66,P,co2,CCGG,366.22,0.07,...,L3,1997,12,9,11,1,0,30.8595,34.7809,482,477,5,163591
WIS,1997,11,22,9,57,0,6083-66,P,co2,CCGG,366.29,0.07,...,L3,1997,12,9,11,14,0,30.8595,34.7809,482,477,5,163592
WIS,1997,11,22,9,57,0,6084-66,P,co2,CCGG,366.69,0.07,...,L3,1997,12,9,11,28,0,30.8595,34.7809,482,477,5,163593
WIS,1997,11,29,14,55,0,4435-91,P,co2,CCGG,365.09,0.07,...,L3,1998,1,9,11,40,0,30.8595,34.7809,482,477,5,163594
WIS,1997,11,29,14,55,0,4436-91,P,co2,CCGG,365.03,0.07,...,L3,1998,1,9,11,54,0,30.8595,34.7809,482,477,5,163595
WIS,1997,12,8,14,27,0,4585-91,P,co2,CCGG,365.93,0.07,...,L3,1998,1,9,9,22,0,30.8595,34.7809,482,477,5,163596
WIS,1997,12,8,14,27,0,4586-91,P,co2,CCGG,365.89,0.07,...,L3,1998,1,9,9,35,0,30.8595,34.7809,482,477,5,163597
WIS,1997,12,12,14,5,0,4715-91,P,co2,CCGG,371.84,0.07,...,L3,1998,1,15,14,7,0,30.8595,34.7809,482,477,5,163598
WIS,1997,12,12,14,5,0,4718-91,P,co2,CCGG,371.76,0.07,...,L3,1998,1,15,14,20,0,30.8595,34.7809,482,477,5,163599
WIS,1997,12,22,15,2,0,527-91,P,co2,CCGG,369.28,0.07,...,L3,1998,1,15,13,39,0,30.8595,34.7809,482,477,5,163600
WIS,1997,12,22,15,2,0,528-91,P,co2,CCGG,369.22,0.07,...,L3,1998,1,15,13,53,0,30.8595,34.7809,482,477,5,163601
WIS,1997,12,30,15,15,0,239-91,P,co2,CCGG,367.17,0.07,...,L3,1998,1,23,13,54,0,30.8595,34.7809,482,477,5,163602
WIS,1997,12,30,15,15,0,240-91,P,co2,CCGG,367.15,0.07,...,L3,1998,1,23,14,8,0,30.8595,34.7809,482,477,5,163603
WIS,1998,1,6,15,5,0,1001-91,P,co2,CCGG,365.85,0.07,...,L3,1998,1,23,13,27,0,30.8595,34.7809,482,477,5,163604
WIS,1998,1,6,15,5,0,1002-91,P,co2,CCGG,365.85,0.07,...,L3,1998,1,23,13,40,0,30.8595,34.7809,482,477,5,163605
WIS,1998,1,10,12,55,0,331-91,P,co2,CCGG,368.25,0.07,...,L3,1998,1,30,12,54,0,30.8595,34.7809,482,477,5,163606
WIS,1998,1,10,12,55,0,332-91,P,co2,CCGG,368.23,0.07,...,L3,1998,1,30,13,8,0,30.8595,34.7809,482,477,5,163607
WIS,1998,1,18,15,25,0,797-91,P,co2,CCGG,368.64,0.07,...,L3,1998,1,30,13,21,0,30.8595,34.7809,482,477,5,163608
WIS,1998,1,18,15,25,0,798-91,P,co2,CCGG,368.53,0.07,...,L3,1998,1,30,13,35,0,30.8595,34.7809,482,477,5,163609
WIS,1998,1,24,13,15,0,1327-91,P,co2,CCGG,372.24,0.07,...,L3,1998,2,16,11,46,0,30.8595,34.7809,482,477,5,163610
WIS,1998,1,24,13,15,0,1328-91,P,co2,CCGG,372.24,0.07,...,L3,1998,2,16,12,0,0,30.8595,34.7809,482,477,5,163611
WIS,1998,1,30,15,5,0,1795-91,P,co2,CCGG,370.09,0.07,...,L3,1998,2,16,12,13,0,30.8595,34.7809,482,477,5,163612
WIS,1998,1,30,15,5,0,1796-91,P,co2,CCGG,370.17,0.07,...,L3,1998,2,16,12,27,0,30.8595,34.7809,482,477,5,163613
WIS,1998,2,6,9,30,0,581-91,P,co2,CCGG,370.97,0.07,...,L3,1998,3,5,14,35,0,30.8595,34.7809,482,477,5,163614
WIS,1998,2,6,9,30,0,582-91,P,co2,CCGG,370.61,0.07,...,L3,1998,3,5,14,49,0,30.8595,34.7809,482,477,5,163615
WIS,1998,2,14,15,32,0,1667-91,P,co2,CCGG,369.81,0.07,...,L3,1998,3,5,12,17,0,30.8595,34.7809,482,477,5,163616
WIS,1998,2,14,15,32,0,1668-91,P,co2,CCGG,369.8,0.07,...,L3,1998,3,5,12,31,0,30.8595,34.7809,482,477,5,163617
WIS,1998,2,21,12,35,0,1371-91,P,co2,CCGG,366.58,0.07,...,L3,1998,3,19,11,24,0,30.8595,34.7809,482,477,5,163618
WIS,1998,2,21,12,35,0,1372-91,P,co2,CCGG,366.24,0.07,...,L3,1998,3,19,11,38,0,30.8595,34.7809,482,477,5,163619
WIS,1998,2,27,15,25,0,1699-91,P,co2,CCGG,371.42,0.07,...,L3,1998,3,19,10,57,0,30.8595,34.7809,482,477,5,163620
WIS,1998,2,27,15,25,0,1700-91,P,co2,CCGG,371.38,0.07,...,L3,1998,3,19,11,11,0,30.8595,34.7809,482,477,5,163621
WIS,1998,3,7,12,3,0,1843-91,P,co2,CCGG,367.91,0.07,...,L3,1998,3,25,16,7,0,30.8595,34.7809,482,477,5,163622
WIS,1998,3,12,8,35,0,4407-91,P,co2,CCGG,370.75,0.07,...,L3,1998,3,25,17,30,0,30.8595,34.7809,482,477,5,163623
WIS,1998,3,12,8,35,0,4408-91,P,co2,CCGG,370.81,0.07,...,L3,1998,3,25,17,44,0,30.8595,34.7809,482,477,5,163624
WIS,1998,3,20,10,45,0,1065-91,P,co2,CCGG,373.94,0.07,...,L3,1998,4,15,11,18,0,30.8595,34.7809,482,477,5,163625
WIS,1998,3,20,10,45,0,1066-91,P,co2,CCGG,373.88,0.07,...,L3,1998,4,15,11,31,0,30.8595,34.7809,482,477,5,163626
WIS,1998,3,28,14,40,0,4395-91,P,co2,CCGG,371.47,0.07,...,L3,1998,4,15,11,45,0,30.8595,34.7809,482,477,5,163627
WIS,1998,4,3,14,0,0,1003-91,P,co2,CCGG,557.41,-999.99,+..,L3,1998,5,1,15,15,0,30.8595,34.7809,482,477,5,163628
WIS,1998,4,3,14,0,0,1004-91,P,co2,CCGG,371.46,0.07,-..,L3,1998,5,1,15,29,0,30.8595,34.7809,482,477,5,163629
WIS,1998,4,12,12,0,0,4165-91,P,co2,CCGG,368.32,0.07,...,L3,1998,5,1,15,43,0,30.8595,34.7809,482,477,5,163630
WIS,1998,4,12,12,0,0,4166-91,P,co2,CCGG,368.55,0.07,...,L3,1998,5,1,15,56,0,30.8595,34.7809,482,477,5,163631
WIS,1998,4,17,15,10,0,173-91,P,co2,CCGG,370.15,0.07,...,L3,1998,5,11,11,21,0,30.8595,34.7809,482,477,5,163632
